name,latitude,longitude,color
AGE00135039: 190,35.7297,0.6500,#bfff00
ASN00066062: 161,-33.8607,151.2050,#9aff00
ASN00074128: 172,-35.5269,144.9520,#a8ff00
ASN00086071: 129,-37.8075,144.9700,#71ff00
ASN00090015: 144,-38.8556,143.5128,#84ff00
AU000005901: 255,48.2331,16.3500,#fff700
BE000006447: 180,50.8000,4.3500,#b2ff00
CA006148100: 261,43.3833,-81.0000,#fff400
CA006158350: 228,43.6667,-79.4000,#f0ff00
EIE00101859: 144,53.2800,-9.0200,#84ff00
EZE00100082: 187,50.0864,14.4164,#bbff00
GM000004204: 175,50.9267,11.5842,#acff00
GME00125218: 169,51.3164,12.4475,#a4ff00
GME00127462: 159,54.3656,13.4783,#97ff00
ITE00100550: 234,44.5000,11.3458,#f7ff00
ITE00100554: 247,45.4717,9.1892,#fffc00
SWE00139148: 242,59.8600,17.6300,#fffe00
SZ000006717: 40,45.8667,7.1667,#00ff00
UK000047811: 144,54.3500,-6.6500,#84ff00
UK000056225: 172,51.7667,-1.2667,#a8ff00
