name,latitude,longitude,color
AGE00135039: 215,35.7297,0.6500,#b7ff00
ASN00066062: 193,-33.8607,151.2050,#78ff00
ASN00074128: 239,-35.5269,144.9520,#fcff00
ASN00086071: 201,-37.8075,144.9700,#8fff00
ASN00090015: 206,-38.8556,143.5128,#9eff00
AU000005901: 241,48.2331,16.3500,#ffff00
BE000006447: 250,50.8000,4.3500,#fffa00
CA006148100: 222,43.3833,-81.0000,#cbff00
CA006158350: 233,43.6667,-79.4000,#ebff00
EIE00101859: 283,53.2800,-9.0200,#ffe800
EZE00100082: 197,50.0864,14.4164,#84ff00
GM000004204: 175,50.9267,11.5842,#45ff00
GME00125218: 176,51.3164,12.4475,#48ff00
GME00127462: 204,54.3656,13.4783,#98ff00
ITE00100550: 321,44.5000,11.3458,#ffd300
ITE00100554: 312,45.4717,9.1892,#ffd800
SWE00139148: 185,59.8600,17.6300,#61ff00
SZ000006717: 117,45.8667,7.1667,#00ff05
UK000047811: 261,54.3500,-6.6500,#fff400
UK000056225: 280,51.7667,-1.2667,#ffe900
USC00288878: 311,40.2333,-74.7667,#ffd800
