name,latitude,longitude,color
AGE00135039: 120,35.7297,0.6500,#65ff00
ASN00066062: 223,-33.8607,151.2050,#e9ff00
ASN00086071: 219,-37.8075,144.9700,#e4ff00
ASN00090015: 200,-38.8556,143.5128,#ccff00
AU000005901: -73,48.2331,16.3500,#00ff83
BE000006447: -50,50.8000,4.3500,#00ff68
CA006148100: -78,43.3833,-81.0000,#00ff89
CA006158350: -94,43.6667,-79.4000,#00ff9b
EIE00101859: 106,53.2800,-9.0200,#53ff00
EZE00100082: -77,50.0864,14.4164,#00ff88
GM000004204: -75,50.9267,11.5842,#00ff85
GME00125218: -81,51.3164,12.4475,#00ff8c
GME00127462: -38,54.3656,13.4783,#00ff5a
ITE00100550: 15,44.5000,11.3458,#00ff1d
ITE00100554: 36,45.4717,9.1892,#00ff05
SWE00139148: -155,59.8600,17.6300,#00ffe2
SZ000006717: -222,45.8667,7.1667,#00f0ff
UK000047811: 61,54.3500,-6.6500,#1aff00
UK000056225: 4,51.7667,-1.2667,#00ff2a
