name,latitude,longitude,color
AGE00135039: 197,35.7297,0.6500,#84ff00
ASN00066062: 166,-33.8607,151.2050,#2bff00
ASN00074128: 167,-35.5269,144.9520,#2eff00
ASN00086071: 144,-37.8075,144.9700,#00ff01
ASN00090015: 156,-38.8556,143.5128,#0eff00
AU000005901: 255,48.2331,16.3500,#fff700
BE000006447: 234,50.8000,4.3500,#eeff00
CA006148100: 222,43.3833,-81.0000,#cbff00
CA006158350: 217,43.6667,-79.4000,#bdff00
EIE00101859: 178,53.2800,-9.0200,#4dff00
EZE00100082: 254,50.0864,14.4164,#fff800
GM000004204: 255,50.9267,11.5842,#fff700
GME00125218: 223,51.3164,12.4475,#ceff00
GME00127462: 198,54.3656,13.4783,#87ff00
ITE00100550: 196,44.5000,11.3458,#81ff00
ITE00100554: 172,45.4717,9.1892,#3cff00
SWE00139148: 250,59.8600,17.6300,#fffa00
SZ000006717: 38,45.8667,7.1667,#00ff11
UK000047811: 206,54.3500,-6.6500,#9eff00
UK000056225: 258,51.7667,-1.2667,#fff600
