name,latitude,longitude,color
AGE00135039: 185,35.7297,0.6500,#61ff00
ASN00066062: 261,-33.8607,151.2050,#fff400
ASN00086071: 212,-37.8075,144.9700,#afff00
ASN00090015: 217,-38.8556,143.5128,#bdff00
AU000005901: 246,48.2331,16.3500,#fffc00
BE000006447: 201,50.8000,4.3500,#8fff00
CA006148100: 183,43.3833,-81.0000,#5cff00
CA006158350: 156,43.6667,-79.4000,#0eff00
EIE00101859: 233,53.2800,-9.0200,#ebff00
EZE00100082: 184,50.0864,14.4164,#5fff00
GM000004204: 199,50.9267,11.5842,#8aff00
GME00125218: 166,51.3164,12.4475,#2bff00
GME00127462: 84,54.3656,13.4783,#00ff0a
ITE00100550: 259,44.5000,11.3458,#fff500
ITE00100554: 266,45.4717,9.1892,#fff100
SWE00139148: 102,59.8600,17.6300,#00ff07
SZ000006717: 73,45.8667,7.1667,#00ff0c
UK000047811: 183,54.3500,-6.6500,#5cff00
UK000056225: 236,51.7667,-1.2667,#f4ff00
