name,latitude,longitude,color
AGE00135039: 135,35.7297,0.6500,#78ff00
ASN00066062: 250,-33.8607,151.2050,#fffa00
ASN00086071: 317,-37.8075,144.9700,#ffd500
ASN00090015: 289,-38.8556,143.5128,#ffe400
AU000005901: -23,48.2331,16.3500,#00f8ff
BE000006447: -45,50.8000,4.3500,#00f2ff
CA006148100: -33,43.3833,-81.0000,#00f6ff
CA006158350: -44,43.6667,-79.4000,#00f3ff
EIE00101859: 89,53.2800,-9.0200,#3eff00
EZE00100082: -95,50.0864,14.4164,#00e4ff
GM000004204: -123,50.9267,11.5842,#00dcff
GME00125218: -133,51.3164,12.4475,#00d9ff
GME00127462: -68,54.3656,13.4783,#00ecff
ITE00100550: 25,44.5000,11.3458,#00ff62
ITE00100554: 34,45.4717,9.1892,#00ff27
SWE00139148: 7,59.8600,17.6300,#00ffd8
SZ000006717: -67,45.8667,7.1667,#00ecff
UK000047811: 25,54.3500,-6.6500,#00ff62
UK000056225: 1,51.7667,-1.2667,#00ffff
