name,latitude,longitude,color
AGE00135039: 290,35.7297,0.6500,#ffe400
ASN00066062: 127,-33.8607,151.2050,#6eff00
ASN00086071: 94,-37.8075,144.9700,#44ff00
ASN00090015: 133,-38.8556,143.5128,#76ff00
AU000005901: 255,48.2331,16.3500,#fff700
BE000006447: 173,50.8000,4.3500,#a9ff00
CA006148100: 244,43.3833,-81.0000,#fffd00
CA006158350: 244,43.6667,-79.4000,#fffd00
EIE00101859: 194,53.2800,-9.0200,#c4ff00
EZE00100082: 230,50.0864,14.4164,#f2ff00
GM000004204: 220,50.9267,11.5842,#e5ff00
GME00125218: 213,51.3164,12.4475,#dcff00
GME00127462: 185,54.3656,13.4783,#b9ff00
ITE00100550: 335,44.5000,11.3458,#ffcb00
ITE00100554: 307,45.4717,9.1892,#ffda00
SWE00139148: 198,59.8600,17.6300,#c9ff00
SZ000006717: 101,45.8667,7.1667,#4dff00
UK000047811: 194,54.3500,-6.6500,#c4ff00
UK000056225: 193,51.7667,-1.2667,#c3ff00
USC00288878: 267,40.2333,-74.7667,#fff100
