name,latitude,longitude,color
AGE00135039: 130,35.7297,0.6500,#00ff03
ASN00066062: 301,-33.8607,151.2050,#ffde00
ASN00086071: 191,-37.8075,144.9700,#73ff00
ASN00090015: 200,-38.8556,143.5128,#8cff00
AU000005901: 21,48.2331,16.3500,#00ff14
BE000006447: 65,50.8000,4.3500,#00ff0d
CA006148100: -17,43.3833,-81.0000,#00ff1a
CA006158350: -6,43.6667,-79.4000,#00ff18
EIE00101859: 100,53.2800,-9.0200,#00ff08
EZE00100082: -12,50.0864,14.4164,#00ff19
GM000004204: 41,50.9267,11.5842,#00ff11
GME00125218: 21,51.3164,12.4475,#00ff14
GME00127462: 1,54.3656,13.4783,#00ff17
ITE00100550: 80,44.5000,11.3458,#00ff0b
ITE00100554: 84,45.4717,9.1892,#00ff0a
SWE00139148: 28,59.8600,17.6300,#00ff13
SZ000006717: -6,45.8667,7.1667,#00ff18
UK000047811: 97,54.3500,-6.6500,#00ff08
UK000056225: 83,51.7667,-1.2667,#00ff0a
