name,latitude,longitude,color
ASN00066062: 147,-33.8607,151.2050,#00ff00
ASN00086071: 131,-37.8075,144.9700,#00ff03
ASN00090015: 133,-38.8556,143.5128,#00ff03
AU000005901: 209,48.2331,16.3500,#a6ff00
BE000006447: 208,50.8000,4.3500,#a3ff00
CA006158350: 217,43.6667,-79.4000,#bdff00
EIE00101859: 233,53.2800,-9.0200,#ebff00
EZE00100082: 158,50.0864,14.4164,#14ff00
GM000004204: 181,50.9267,11.5842,#56ff00
GME00125218: 158,51.3164,12.4475,#14ff00
GME00127462: 131,54.3656,13.4783,#00ff03
ITE00100550: 288,44.5000,11.3458,#ffe500
ITE00100554: 281,45.4717,9.1892,#ffe900
SWE00139148: 230,59.8600,17.6300,#e2ff00
SZ000006717: 31,45.8667,7.1667,#00ff12
UK000047811: 233,54.3500,-6.6500,#ebff00
UK000056225: 242,51.7667,-1.2667,#fffe00
