name,latitude,longitude,color
AGE00135039: 125,35.7297,0.6500,#00ff04
ASN00066062: 285,-33.8607,151.2050,#ffe700
ASN00086071: 200,-37.8075,144.9700,#8cff00
ASN00090015: 172,-38.8556,143.5128,#3cff00
AU000005901: 34,48.2331,16.3500,#00ff12
BE000006447: -1,50.8000,4.3500,#00ff17
CA006148100: -94,43.3833,-81.0000,#00ff26
CA006158350: 22,43.6667,-79.4000,#00ff14
EIE00101859: 111,53.2800,-9.0200,#00ff06
EZE00100082: -20,50.0864,14.4164,#00ff1a
GM000004204: 9,50.9267,11.5842,#00ff16
GME00125218: 18,51.3164,12.4475,#00ff14
GME00127462: 64,54.3656,13.4783,#00ff0d
ITE00100550: 73,44.5000,11.3458,#00ff0c
ITE00100554: 42,45.4717,9.1892,#00ff11
SWE00139148: 2,59.8600,17.6300,#00ff17
SZ000006717: 40,45.8667,7.1667,#00ff11
UK000047811: 122,54.3500,-6.6500,#00ff04
UK000056225: 72,51.7667,-1.2667,#00ff0c
USC00288878: -33,40.2333,-74.7667,#00ff1c
