name,latitude,longitude,color
AGE00135039: 200,35.7297,0.6500,#ccff00
ASN00066062: 201,-33.8607,151.2050,#cdff00
ASN00086071: 219,-37.8075,144.9700,#e4ff00
ASN00090015: 189,-38.8556,143.5128,#beff00
AU000005901: 218,48.2331,16.3500,#e3ff00
BE000006447: 234,50.8000,4.3500,#f7ff00
CA006148100: 128,43.3833,-81.0000,#6fff00
CA006158350: 111,43.6667,-79.4000,#5aff00
EIE00101859: 222,53.2800,-9.0200,#e8ff00
EZE00100082: 198,50.0864,14.4164,#c9ff00
GM000004204: 214,50.9267,11.5842,#deff00
GME00125218: 199,51.3164,12.4475,#caff00
GME00127462: 140,54.3656,13.4783,#7fff00
ITE00100550: 250,44.5000,11.3458,#fffa00
ITE00100554: 254,45.4717,9.1892,#fff800
SWE00139148: 127,59.8600,17.6300,#6eff00
SZ000006717: 80,45.8667,7.1667,#32ff00
UK000047811: 194,54.3500,-6.6500,#c4ff00
UK000056225: 191,51.7667,-1.2667,#c0ff00
